"u_parent_asset","name","asset_tag","serial_number","location","u_building","u_room","u_floor","po_number","u_scheduled_retirement"
"LD020580","LD020580","HSS-8067170","BCPKRH3","VIHA-NBCBC-Nanaimo Boundary Crescent Beaufort Centre-Main Building-1st Floor","Main Building","115 - Manager Office","1","VIHATRP20221003-018","03/31/2031"
"LD065278","LD065278","HSS-8067171","GZ4KRH3","VIHA-NER-Nanaimo Estevan Road-Main Building-3rd Floor","Main","304A","3","VIHATRP20221003-019","03/31/2031"
"LD065278","LD065278","HSS-8067172","912JRH3","VIHA-NER-Nanaimo Estevan Road-Main Building-3rd Floor","Main","304A","3","VIHATRP20221003-019","10/31/2030"
"PC040026","PC040026","HSS-8067173","JRBJRH3","VIHA-NER-Nanaimo Estevan Road-Main Building-3rd Floor","Main","318","3","VIHATRP20221003-020","11/30/2030"
"PC040026","PC040026","HSS-8067174","GFGJRH3","VIHA-NER-Nanaimo Estevan Road-Main Building-3rd Floor","Main","318","3","VIHATRP20221003-020","03/31/2031"
"PC031076","PC031076","HSS-8067175","CNXJRH3","VIHA-NER-Nanaimo Estevan Road-Main Building-3rd Floor","Main","318A","3","VIHATRP20221003-021","03/31/2031"
"PC031076","PC031076","HSS-8067176","CTJKRH3","VIHA-NER-Nanaimo Estevan Road-Main Building-3rd Floor","Main","318A","3","VIHATRP20221003-021","11/30/2030"
"PC031100","PC031100","HSS-8067177","792JRH3","VIHA-NER-Nanaimo Estevan Road","Main","314","3","VIHATRP20221003-022","11/30/2030"
"PC031100","PC031100","HSS-8067178","J44HGC3","VIHA-NER-Nanaimo Estevan Road","Main","314","3","VIHATRP20221003-022","07/31/2030"
"PC032015","PC032015","HSS-8067179","GBQHRH3","VIHA-NER-Nanaimo Estevan Road","Main","314","3","VIHATRP20221003-023","11/30/2030"
"PC032015","PC032015","HSS-8067180","JV9JRH3","VIHA-NER-Nanaimo Estevan Road","Main","314","3","VIHATRP20221003-023","11/30/2030"
"LD037837","LD037837","HSS-8067181","5J1LGC3","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-Basement 1","Main","B004 - WFH - Tiffany Donocan Holkestad","B","VIHATRP20221003-024","07/31/2030"
"LD041201","PC050408","HSS-8067182","DRBJRH3","VIHA-NER-Nanaimo Estevan Road-Main Building-1st Floor","Main Building","WFH","1st Floor","VIHATRP20221003-025","11/30/2030"
"LD041201","PC050408","HSS-8067183","5Z7HRH3","VIHA-NER-Nanaimo Estevan Road-Main Building-1st Floor","Main Building","WFH","1st Floor","VIHATRP20221003-025","10/31/2030"
"LD100767","LD041775","HSS-8067184","27KHRH3","VIHA-NER-Nanaimo Estevan Road-Main Building-1st Floor","Main Building","112 - Desk 4","1","VIHATRP20221003-026","11/30/2030"
"LD100767","LD041775","HSS-8067185","194HGC3","VIHA-NER-Nanaimo Estevan Road-Main Building-1st Floor","Main Building","112 - Desk 4","1","VIHATRP20221003-026","07/31/2030"
"LD100767","LD100765","HSS-8067186","HYFJRH3","VIHA-NER-Nanaimo Estevan Road-Main Building-1st Floor","Main Building","112 - Desk 4","1","VIHATRP20221003-027","11/30/2030"
"LD100767","LD100765","HSS-8067187","G9QHRH3","VIHA-NER-Nanaimo Estevan Road-Main Building-1st Floor","Main Building","112 - Desk 4","1","VIHATRP20221003-027","10/31/2030"
"PC032014","PC032014","HSS-8067193","39JMKF3","VIHA-NER-Nanaimo Estevan Road-Main Building-3rd Floor","Main","318E - Deb Brown","3","VIHATRP20221003-030","07/31/2030"
"LD024175","LD085686","HSS-8067194","JZ0LGC3","VIHA-NER-Nanaimo Estevan Road-Main Building-1st Floor","Main Building","?","1st Floor","VIHATRP20221003-031","07/31/2030"
"PC033338","PC033338","HSS-8067195","FB0LGC3","VIHA-NER-Nanaimo Estevan Road-Main Building-2nd Floor","Main","201","2","VIHATRP20221003-031","07/31/2030"
"PC032747","PC032747","HSS-8067196","DNQHRH3","VIHA-NER-Nanaimo Estevan Road-Main Building-2nd Floor","Main","204","2","VIHATRP20221003-032","11/30/2030"
"PC032747","PC032747","HSS-8067197","C3SJRH3","VIHA-NER-Nanaimo Estevan Road-Main Building-2nd Floor","Main","204","2","VIHATRP20221003-032","11/30/2030"
"PC032745","PC032745","HSS-8067198","H6WKGC3","VIHA-NER-Nanaimo Estevan Road-Main Building-2nd Floor","Main","205","2","VIHATRP20221003-033","07/31/2030"
"PC032745","PC032745","HSS-8067199","87GJRH3","VIHA-NER-Nanaimo Estevan Road-Main Building-2nd Floor","Main","205","2","VIHATRP20221003-033","11/30/2030"
"PC038156","PC038156","HSS-8067200","5PXJRH3","VIHA-NER-Nanaimo Estevan Road-Main Building-2nd Floor","Main","209","2","VIHATRP20221003-034","11/30/2030"
"PC038156","PC038156","HSS-8067201","7DPKRH3","VIHA-NER-Nanaimo Estevan Road-Main Building-2nd Floor","Main","209","2","VIHATRP20221003-034","11/30/2030"
"PC036155","PC036155","HSS-8067202","97XKGC3","VIHA-NER-Nanaimo Estevan Road-Main Building-2nd Floor","Main","210","2","VIHATRP20221003-035","08/31/2030"
"PC036155","PC036155","HSS-8067203","4DPKRH3","VIHA-NER-Nanaimo Estevan Road-Main Building-2nd Floor","Main","210","2","VIHATRP20221003-035","11/30/2030"
"PC036152","PC036152","HSS-8067204","G8SJRH3","VIHA-NER-Nanaimo Estevan Road-Main Building-2nd Floor","Main","210A","2","VIHATRP20221003-036","11/30/2030"
"PC036152","PC036152","HSS-8067205","77XKGC3","VIHA-NER-Nanaimo Estevan Road-Main Building-2nd Floor","Main","210A","2","VIHATRP20221003-036","08/31/2030"
"LD032479","LD032479","HSS-8067206","1MDHRH3","VIHA-NER-Nanaimo Estevan Road-Main Building-2nd Floor","Main Building","211","2","VIHATRP20221003-037","11/30/2030"
"LD032479","LD032479","HSS-8067207","CGTGRH3","VIHA-NER-Nanaimo Estevan Road-Main Building-2nd Floor","Main Building","211","2","VIHATRP20221003-037","11/30/2030"
"PC031071","PC031071","HSS-8067208","4TMJRH3","VIHA-NER-Nanaimo Estevan Road-Main Building-2nd Floor","Main","216","2","VIHATRP20221003-038","11/30/2030"
"PC031071","PC031071","HSS-8067209","8HCKGC3","VIHA-NER-Nanaimo Estevan Road-Main Building-2nd Floor","Main","216","2","VIHATRP20221003-038","07/31/2030"
"PC036153","PC036154","HSS-8067210","5SBJRH3","VIHA-NER-Nanaimo Estevan Road-Main Building-2nd Floor","Main","218A","2","VIHATRP20221003-039","11/30/2030"
"PC036153","PC036154","HSS-8067211","62SJRH3","VIHA-NER-Nanaimo Estevan Road-Main Building-2nd Floor","Main","218A","2","VIHATRP20221003-039","11/30/2030"
"PC036154","PC036153","HSS-8067212","11CJRH3","VIHA-NER-Nanaimo Estevan Road-Main Building-2nd Floor","Main","218","2","VIHATRP20221003-040","11/30/2030"
"PC036154","PC036153","HSS-8067213","6WVHRH3","VIHA-NER-Nanaimo Estevan Road-Main Building-2nd Floor","Main","218","2","VIHATRP20221003-040","10/31/2030"
"PC028280","PC028280","HSS-8067214","2G3HRH3","VIHA-NER-Nanaimo Estevan Road-Main Building-2nd Floor","Main","2","2","VIHATRP20221003-041","10/31/2030"
"PC028280","PC028280","HSS-8067215","7Y7HRH3","VIHA-NER-Nanaimo Estevan Road-Main Building-2nd Floor","Main","2","2","VIHATRP20221003-041","11/30/2030"
"PC032746","PC032746","HSS-8067216","282JRH3","VIHA-NER-Nanaimo Estevan Road-Main Building-2nd Floor","Main","???","2","VIHATRP20221003-042","09/30/2030"
"PC031814","PC031814","HSS-8067218","BW9JRH3","VIHA-NER-Nanaimo Estevan Road-Main Building-2nd Floor","Main","Peggy Besharah's (no room #)","2","VIHATRP20221003-043","11/30/2030"
"PC031814","PC031814","HSS-8067219","D72JRH3","VIHA-NER-Nanaimo Estevan Road-Main Building-2nd Floor","Main","Peggy Besharah's (no room #)","2","VIHATRP20221003-043","11/30/2030"
"LD033857","LD033857","HSS-8067220","FX7HRH3","VIHA-NER-Nanaimo Estevan Road-Main Building-3rd Floor","Main Building","301 - WFH","3","VIHATRP20221003-044","10/31/2030"
"LD033857","LD033857","HSS-8067221","7KPKRH3","VIHA-NER-Nanaimo Estevan Road-Main Building-3rd Floor","Main Building","301 - WFH","3","VIHATRP20221003-044","11/30/2030"
"LD034231","LD034231","HSS-8067222","95DJRH3","VIHA-DPRC-Dufferin Place (NRGH)-Main Building-1st Floor","Main Building","174","1","VIHATRP20221003-045","11/30/2030"
"PC045397","PC045397","HSS-8067237","HW8JRH3","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-2nd Floor","Main Building","S2105 - Dictation Room","","VIHATRP20221003-054","10/31/2030"
"PC045397","PC045397","HSS-8067238","J82JRH3","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-2nd Floor","Main Building","S2105 - Dictation Room","","VIHATRP20221003-054","10/31/2030"
"PC047848","PC047848","HSS-8067239","FNQHRH3","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-2nd Floor","Main Building","S2105 - Medical Imaging Nook","","VIHATRP20221003-055","09/30/2030"
"PC047848","PC047848","HSS-8067240","HCCJRH3","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-2nd Floor","Main Building","S2105 - Medical Imaging Nook","","VIHATRP20221003-055","10/31/2030"
"LD065194LEG","LD035718","HSS-8067242","8YFJRH3","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-1st Floor","Main Building","1128A","1","VIHATRP20221003-057","11/30/2030"
"LD065194LEG","LD035718","HSS-8067243","C7GJRH3","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-1st Floor","Main Building","1128A","1","VIHATRP20221003-057","11/30/2030"
"LD071372","PC046576","HSS-8067246","28KHRH3","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-Ground Floor","Main Building","G192","G","VIHATRP20221003-059","10/31/2030"
"PC046576","PC046576","HSS-8067247","68KHRH3","VIHA-NRGH-Nanaimo Regional General Hospital-Payroll Portable-1st Floor"," FMO Portable","Dr Work/ Rest Area","1","VIHATRP20221003-059","10/31/2030"
"","LD065565","HSS-8067248","33PGRH3","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-Basement 1","Main Building","B022","B1","VIHATRP20221003-061","11/30/2030"
"PC034882","PC034882","HSS-8067249","HL3HRH3","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-Ground Floor","Main Building","G246B","","VIHATRP20221003-062","11/30/2030"
"PC034882","PC034882","HSS-8067250","99MRR63","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-Ground Floor","Main Building","G246B","","VIHATRP20221003-062","11/30/2030"
"LD035151","LD035151","HSS-8067251","BYNGRH3","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-Ground Floor","Main Building","G246C - Logistics Lead","G","VIHATRP20221003-063","11/30/2030"
"LD035151","LD035151","HSS-8067252","F8SJRH3","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-Ground Floor","Main Building","G246C - Logistics Lead","G","VIHATRP20221003-063","10/31/2030"
"LD035151","LD035151","HSS-8067253","8RMJRH3","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-Ground Floor","Main Building","G246C - Logistics Lead","G","VIHATRP20221003-063","11/30/2030"
"LD028066","LD028066","HSS-8067260","C82JRH3","VIHA-NDBC-Nanaimo Dufferin Boundary Crescents-Main Building-1st Floor","Main Building","Office 16","1","VIHATRP20221003-068","10/31/2030"
"LD031299","LD031299","HSS-8067261","7W7HRH3","VIHA-NHC-Nanaimo Health Centre-Main Building-1st Floor","Main Building","16","1","VIHATRP20221003-069","10/31/2030"
"LD031299","LD031299","HSS-8067262","FLM60N3","VIHA-NHC-Nanaimo Health Centre-Main Building-1st Floor","Main Building","16","1","VIHATRP20221003-069","12/31/2030"
"TD001630","TD001630","HSS-8067263","HZ560N3","VIHA-NHC-Nanaimo Health Centre-Main Building-2nd Floor","","208","","VIHATRP20221003-070","12/31/2030"
"TD001630","TD001630","HSS-8067264","BCB60N3","VIHA-NHC-Nanaimo Health Centre-Main Building-2nd Floor","","208","","VIHATRP20221003-070","12/31/2030"
"LD104656","LD104656","HSS-8067271","FC7MVF3","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building","Main","E0039 - WFH","G","VIHATRP20221003-074","01/31/2031"
"PC067000","PC067000","HSS-8067272","7F1NVF3","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-1st Floor","Main Building","PACS Server room","1","VIHATRP20221003-074","01/31/2031"
"PC034788","PC034788","HSS-8067277","15WLVF3","VIHA-NRGH-Nanaimo Regional General Hospital-Ambulatory-Ground Floor","Ambulatory","G431 - Colposcopy","G","VIHATRP20221003-077","01/31/2031"
"PC067002","PC066093","HSS-8067280","FT3MVF3","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-1st Floor","Main Building","1094 - Zohra Daw","","VIHATRP20221003-079","01/31/2031"
"PC067002","PC066093","HSS-8067281","5Z0MVF3","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-1st Floor","Main Building","1094 - Zohra Daw","","VIHATRP20221003-079","01/31/2031"
"PC066093","PC066103","HSS-8067282","97WLVF3","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-1st Floor","Main Building","1106 - Pathologist","","VIHATRP20221003-080","01/31/2031"
"PC066093","PC066103","HSS-8067283","9B160N3","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-1st Floor","Main Building","1106 - Pathologist","","VIHATRP20221003-080","01/31/2031"
"PC030736","PC052211","HSS-8067284","3YR60N3","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-1st Floor","Main Building","1192 - Supervisor's Office","1st Floor","VIHATRP20221003-081","01/31/2031"
"PC030736","PC052211","HSS-8067285","2HX60N3","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-1st Floor","Main Building","1192 - Supervisor's Office","1st Floor","VIHATRP20221003-081","01/31/2031"
"LD065632","LD065632","HSS-8067289","J9B60N3","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-1st Floor","Main Building","R1013","1","VIHATRP20221003-084","01/31/2031"
"LD065632","LD065632","HSS-8067290","G7WLVF3","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-1st Floor","Main Building","R1013","1","VIHATRP20221003-084","01/31/2031"
"PC034790","PC034790","HSS-8067291","9Z0MVF3","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-2nd Floor","Tower","2013 - Nurse's Station","","VIHATRP20221003-086","01/31/2031"
"PC034791","PC034791","HSS-8067294","CCB60N3","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-2nd Floor","Tower","2013 - Nurse's Station","","VIHATRP20221003-088","01/31/2031"
"PC030864","PC030864","HSS-8067296","BB160N3","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-2nd Floor","Main Building","OR Patient Receiving","","VIHATRP20221003-090","01/31/2031"
"LD027679","LD027679","HSS-8067297","7B160N3","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-2nd Floor","Main Building","WFH - KWolf Perinatal Informacist","2","VIHATRP20221003-091","01/31/2031"
"LD027679","LD027679","HSS-8067298","9CB60N3","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-2nd Floor","Main Building","WFH - KWolf Perinatal Informacist","2","VIHATRP20221003-091","01/31/2031"
"PC032759","PC032759","HSS-8067299","GZ560N3","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-2nd Floor","Main Building","PARR - Nurse's Station (724)","","VIHATRP20221003-092","01/31/2031"
"PC050080","PC050080","HSS-8067300","1YR60N3","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-2nd Floor","Main Building","PARR - Nurse's Station","","VIHATRP20221003-093","01/31/2031"
"PC023813","PC023813","HSS-8067302","8B160N3","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-6th Floor","Tower","6031 - Hospitalist","","VIHATRP20221003-097","01/31/2031"
"PC027891","PC027891","HSS-8067303","D8WLVF3","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-6th Floor","Tower","6031 - Hospitalist","","VIHATRP20221003-098","01/31/2031"
"PC032754","PC032754","HSS-8067304","1YXMVF3","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-6th Floor","Tower","Nurse's Station - Unit Clerk","","VIHATRP20221003-099","01/31/2031"
"PC033325","PC033325","HSS-8067305","5F1NVF3","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-6th Floor","Tower","Nurse's Station","","VIHATRP20221003-100","01/31/2031"
"PC023810","PC023810","HSS-8067306","5YXMVF3","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-6th Floor","Tower","Nurse's Station","","VIHATRP20221003-101","01/31/2031"
"PC032750","PC032750","HSS-8067307","6W6MVF3","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-6th Floor","Tower","Nurse's Station","","VIHATRP20221003-102","01/31/2031"
"PC032748","PC032748","HSS-8067309","8YXMVF3","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-6th Floor","Tower","Nurse's Station","","VIHATRP20221003-104","01/31/2031"
"","LD034458","HSS-8067310","8B7MVF3","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-Basement 1","Main Building","B022","B1","VIHATRP20221003-105","01/31/2031"
"LD071049","LD071049","HSS-8067313","5W6MVF3","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-Ground Floor","Main Building","G065 - Swimming Pool","G","VIHATRP20221003-108","01/31/2031"
"LD065710","LD065710","HSS-8067314","HT3MVF3","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-Ground Floor","Main Building","G053 - IORP Office","G","VIHATRP20221003-109","01/31/2031"
"LD038336","LD065723","HSS-8067315","35WLVF3","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-Ground Floor","Main Building","G065","G","VIHATRP20221003-110","01/31/2031"
"PC034874","PC034874","HSS-8067320","G77MVF3","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-Ground Floor","Main Building","G258 - Release of Information","","VIHATRP20221003-114","01/31/2031"
"PC034874","PC034874","HSS-8067321","63YMVF3","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-Ground Floor","Main Building","G258 - Release of Information","","VIHATRP20221003-114","01/31/2031"
"LD038316","LD038316","HSS-8067322","4W6MVF3","VIHA-NSFC-Nanaimo Seafield Crescent-Main Building-1st Floor","Main Building","B-Tech 1 Office","1","VIHATRP20221003-115","01/31/2031"
"LD038316","LD038316","HSS-8067323","J4WLVF3","VIHA-NSFC-Nanaimo Seafield Crescent-Main Building-1st Floor","Main Building","B-Tech 1 Office","1","VIHATRP20221003-115","01/31/2031"
"LD021425","LD021425","HSS-8067324","CT3MVF3","VIHA-NSFC-Nanaimo Seafield Crescent-Main Building-Basement 1","","","","VIHATRP20221003-116","01/31/2031"
"PC047923","PC047923","HSS-8067530","BXQLVF3","VIHA-CDH-Cowichan District Hospital-Main Building-1st Floor","Main Building","1128 (Outside Trauma - Lab Machine)","","REQ1883517-RITM1987923-SCTASK3193985","02/28/2031"
"PC033922","PC033922","HSS-8067531","2YB60N3","VIHA-LCHC-Ladysmith Community Health Centre-Main Building-1st Floor","Main Building","132 (Check in Records)","1","REQ1878545-RITM1982690-SCTASK3193571","02/28/2031"
"PC041439","PC041439","HSS-8067979","5YLQVP3","VIHA-NWTR-Nanaimo Wellington Road-Main Building-2nd Floor","Main Building","Reception - Amanda","","VIHATRP20221024-001","01/31/2031"
"PC041439","PC041439","HSS-8067980","F5M60N3","VIHA-NWTR-Nanaimo Wellington Road-Main Building-2nd Floor","Main Building","Reception - Amanda","","VIHATRP20221024-001","01/31/2031"
"LD032609","LD032609","HSS-8067981","CFD60N3","VIHA-BCN-Bowen Center Nanaimo-Main Building-1st Floor","Main Building","OT room at back of office","1","VIHATRP20221024-002","01/31/2031"
"PC040409","PC040409","HSS-8067982","7YLQVP3","VIHA-BCN-Bowen Center Nanaimo-Main Building-1st Floor","Unit 39","Reception - Tara Wicks","1","VIHATRP20221024-005","01/31/2031"
"PC040409","PC040409","HSS-8067983","C5M60N3","VIHA-BCN-Bowen Center Nanaimo-Main Building-1st Floor","Unit 39","Reception - Tara Wicks","1","VIHATRP20221024-005","01/31/2031"
"LD060599","LD060599","HSS-8067986","DXJ60N3","VIHA-NBC-Nanaimo Bowen Centre-Main Building-1st Floor","#40 - 1925","6","1","VIHATRP20221024-007","01/31/2031"
"LD060599","LD060599","HSS-8067987","BFD60N3","VIHA-NBC-Nanaimo Bowen Centre-Main Building-1st Floor","#40 - 1925","6","1","VIHATRP20221024-007","01/31/2031"
"","LD027472","HSS-8067988","3HP60N3","VIHA-BCN-Bowen Center Nanaimo-Main Building-1st Floor","Main Building","Unit #22","1","VIHATRP20221024-008","01/31/2031"
